Year,Month,Tradeflow,Partner_Country,HS2,Description_HS2,HS4,Description_HS4,HS10,Description_HS10,Tradevalue_Cedis,Tradevalue_USD
2022,January,Import,China,63,Other made up textile articles; sets; worn clothing etc,6303,Curtains (incl. drapes) and interior blinds; curtain or bed valances,6303990000,Curtains and interior blinds; curtain/bed valances of other textiles,707107.02,117704.678267114
2022,January,Import,China,63,Other made up textile articles; sets; worn clothing etc,6304,"Other furnishing articles, nes (excl. of 94.04)",6304110000,Knitted or crocheted bedspreads,32921.08,5480.30519148682
2022,January,Import,China,63,Other made up textile articles; sets; worn clothing etc,6304,"Other furnishing articles, nes (excl. of 94.04)",6304190000,Bedspreads (excl. knitted or crocheted),71481.69,11899.4518299674
2022,January,Import,China,63,Other made up textile articles; sets; worn clothing etc,6304,"Other furnishing articles, nes (excl. of 94.04)",6304200000,"Other furnishing articles, excluding those of heading 94.04. Bed nets specified in Subheading Note 1 to this Chapter",246966.67,41102.527191128
2022,January,Import,China,63,Other made up textile articles; sets; worn clothing etc,6304,"Other furnishing articles, nes (excl. of 94.04)",6304910000,"Knitted or crocheted furnishing articles, nes",67606.01,11249.8334724894
2022,January,Import,China,63,Other made up textile articles; sets; worn clothing etc,6304,"Other furnishing articles, nes (excl. of 94.04)",6304920000,"Furnishing articles, nes, of cotton (excl. knitted or crocheted)",80096.23,13329.7356652495
2022,January,Import,China,63,Other made up textile articles; sets; worn clothing etc,6304,"Other furnishing articles, nes (excl. of 94.04)",6304930000,Furnishing articles of synthetic firbes not knitted or crocheted,6694.77,1112.8851481602
2022,January,Import,China,63,Other made up textile articles; sets; worn clothing etc,6304,"Other furnishing articles, nes (excl. of 94.04)",6304990000,Furnishing articles of other textiles (excl. knitted or crocheted),7275.31,1210.42581593365
2022,January,Import,China,63,Other made up textile articles; sets; worn clothing etc,6305,"Sacks and bags, used for packing goods",6305100000,"Sacks and bags, used for packing goods, of jute, etc",127578.7,21214.9190420642
2022,January,Import,China,63,Other made up textile articles; sets; worn clothing etc,6305,"Sacks and bags, used for packing goods",6305200000,"Sacks and bags, used for packing goods, of cotton",62641.42,10419.1959316634
2022,January,Import,China,63,Other made up textile articles; sets; worn clothing etc,6305,"Sacks and bags, used for packing goods",6305330000,Flexible intermediate bulk containers of polyethylene or ~strip,1821331.37,303198.0646882
2022,January,Import,China,63,Other made up textile articles; sets; worn clothing etc,6305,"Sacks and bags, used for packing goods",6305390000,"Other sacks and bags, used for packing goods, man-made textile fibres, nes",43973.27,7319.70285225527
2022,January,Import,China,63,Other made up textile articles; sets; worn clothing etc,6305,"Sacks and bags, used for packing goods",6305900000,"Other Sacks and bags, used for packing goods, of other textiles, nes",64445.87,10724.2879603868
2022,January,Import,China,63,Other made up textile articles; sets; worn clothing etc,6306,"Tarpaulins, etc; tents; sails; camping equipment",6306120000,"Tarpaulins, awnings and sunblinds, of synthetic fibres",190839.95,31773.7306419954
2022,January,Import,China,63,Other made up textile articles; sets; worn clothing etc,6306,"Tarpaulins, etc; tents; sails; camping equipment",6306190000,"Tarpaulins, awnings and sunblinds, of other textiles, nes",57728.57,9583.9672949027
2022,January,Import,China,63,Other made up textile articles; sets; worn clothing etc,6306,"Tarpaulins, etc; tents; sails; camping equipment",6306220000,Tents of synthetic fibres,5882.93,978.555378109971
2022,January,Import,China,63,Other made up textile articles; sets; worn clothing etc,6306,"Tarpaulins, etc; tents; sails; camping equipment",6306290000,"Tents of other textiles, nes.",154279.36,25677.9539815037
2022,January,Import,China,63,Other made up textile articles; sets; worn clothing etc,6306,"Tarpaulins, etc; tents; sails; camping equipment",6306400000,Pneumatic mattresses,814.86,135.611568608553
2022,January,Import,China,63,Other made up textile articles; sets; worn clothing etc,6306,"Tarpaulins, etc; tents; sails; camping equipment",6306900000,"Tarpaulins, awnings and sunblinds; Other",292.71,48.7333216101605
2022,January,Import,China,63,Other made up textile articles; sets; worn clothing etc,6307,Other made up articles (incl. dress patterns),6307100000,"Floor-cloths, dish-cloths, dusters and similar cleaning cloths",104787.62,17441.1037167234
2022,January,Import,China,63,Other made up textile articles; sets; worn clothing etc,6307,Other made up articles (incl. dress patterns),6307200000,Life-jackets and life-belts,36880.7,6132.80747093905
2022,January,Import,China,63,Other made up textile articles; sets; worn clothing etc,6307,Other made up articles (incl. dress patterns),6307900000,"Made up articles (incl. dress patterns), nes",2093291.36,348389.309192196
2022,January,Import,China,63,Other made up textile articles; sets; worn clothing etc,6309,Worn clothing and other worn articles,6309000000,Worn clothing and other worn articles,14026030.99,2333885.63191793
2022,January,Import,China,63,Other made up textile articles; sets; worn clothing etc,6310,"Used or new rags, scrap twine, cordage, rope and cables of textiles",6310909000,"Used or new rags, scrap twine, cordage, rope and cables and worn out articles of twine, cordage, rope or cables, of textile materials: not Sorted: Other",624.77,104.026041059625
2022,January,Import,Cuba,63,Other made up textile articles; sets; worn clothing etc,6303,Curtains (incl. drapes) and interior blinds; curtain or bed valances,6303990000,Curtains and interior blinds; curtain/bed valances of other textiles,912.33,151.89803869335
2022,January,Import,Cuba,63,Other made up textile articles; sets; worn clothing etc,6304,"Other furnishing articles, nes (excl. of 94.04)",6304190000,Bedspreads (excl. knitted or crocheted),640.05,106.564882954281
2022,January,Import,Cuba,63,Other made up textile articles; sets; worn clothing etc,6309,Worn clothing and other worn articles,6309000000,Worn clothing and other worn articles,475.52,79.1715227598149
2022,January,Import,India,63,Other made up textile articles; sets; worn clothing etc,6301,Blanketsand travelling rugs,6301400000,"Blankets (excl. electric blankets), etc, of synthetic fibres",5230.22,870.789004878211
2022,January,Import,India,63,Other made up textile articles; sets; worn clothing etc,6302,"Bed linen, table linen, toilet linen and kitchen linen",6302210000,Printed bed-linen of cotton (excl. knitted or crocheted),38477.29,6406.58186116985
2022,January,Import,India,63,Other made up textile articles; sets; worn clothing etc,6302,"Bed linen, table linen, toilet linen and kitchen linen",6302310000,"Bed linen of cotton (excl. printed, knitted or crocheted)",6469.4,1077.17411212308
2022,January,Import,India,63,Other made up textile articles; sets; worn clothing etc,6302,"Bed linen, table linen, toilet linen and kitchen linen",6302390000,"Bad linen of other textiles (excl. printed, knitted or crocheted)",27134.93,4517.74470139687
2022,January,Import,India,63,Other made up textile articles; sets; worn clothing etc,6302,"Bed linen, table linen, toilet linen and kitchen linen",6302510000,Table linen of cotton (excl. knitted or crocheted),9855.47,1639.81797307865
2022,January,Import,India,63,Other made up textile articles; sets; worn clothing etc,6302,"Bed linen, table linen, toilet linen and kitchen linen",6302590000,"Table linen of other textiles, nes (excl. knitted or crocheted)",56468.25,9379.1439155622
2022,January,Import,India,63,Other made up textile articles; sets; worn clothing etc,6302,"Bed linen, table linen, toilet linen and kitchen linen",6302600000,"Toilet linen and kitchen linen, of terry fabrics, of cotton",182774.09,30395.6725713757
2022,January,Import,India,63,Other made up textile articles; sets; worn clothing etc,6302,"Bed linen, table linen, toilet linen and kitchen linen",6302910000,"Toilet linen and kitchen linen of cotton, nes",62.05,10.3203379681991
2022,January,Import,India,63,Other made up textile articles; sets; worn clothing etc,6302,"Bed linen, table linen, toilet linen and kitchen linen",6302990000,"Toilet linen and kitchen linen of other textiles, nes",40514.65,6745.24673681407
2022,January,Import,India,63,Other made up textile articles; sets; worn clothing etc,6303,Curtains (incl. drapes) and interior blinds; curtain or bed valances,6303990000,Curtains and interior blinds; curtain/bed valances of other textiles,174694.07,29081.3637107686
2022,January,Import,India,63,Other made up textile articles; sets; worn clothing etc,6304,"Other furnishing articles, nes (excl. of 94.04)",6304190000,Bedspreads (excl. knitted or crocheted),88652.72,14758.4244243131
2022,January,Import,India,63,Other made up textile articles; sets; worn clothing etc,6305,"Sacks and bags, used for packing goods",6305100000,"Sacks and bags, used for packing goods, of jute, etc",9538105.13,1586792.49550797
2022,January,Import,India,63,Other made up textile articles; sets; worn clothing etc,6305,"Sacks and bags, used for packing goods",6305320000,Flexible intermediate bulk containers of man made textile materials,73233.79,12193.0322000599
2022,January,Import,India,63,Other made up textile articles; sets; worn clothing etc,6305,"Sacks and bags, used for packing goods",6305330000,Flexible intermediate bulk containers of polyethylene or ~strip,1303681.64,216986.312721761
2022,January,Import,India,63,Other made up textile articles; sets; worn clothing etc,6305,"Sacks and bags, used for packing goods",6305390000,"Other sacks and bags, used for packing goods, man-made textile fibres, nes",9080.82,1510.72551531385
2022,January,Import,India,63,Other made up textile articles; sets; worn clothing etc,6305,"Sacks and bags, used for packing goods",6305900000,"Other Sacks and bags, used for packing goods, of other textiles, nes",6434.38,1071.25399573788
2022,January,Import,India,63,Other made up textile articles; sets; worn clothing etc,6307,Other made up articles (incl. dress patterns),6307100000,"Floor-cloths, dish-cloths, dusters and similar cleaning cloths",772.04,128.419418887977
2022,January,Import,India,63,Other made up textile articles; sets; worn clothing etc,6307,Other made up articles (incl. dress patterns),6307900000,"Made up articles (incl. dress patterns), nes",31898.2,5297.55702499325
2022,January,Import,India,63,Other made up textile articles; sets; worn clothing etc,6309,Worn clothing and other worn articles,6309000000,Worn clothing and other worn articles,795684.65,132475.113563669
2022,January,Import,Indonesia,63,Other made up textile articles; sets; worn clothing etc,6307,Other made up articles (incl. dress patterns),6307900000,"Made up articles (incl. dress patterns), nes",2742.48,455.836949926264
2022,January,Import,Iraq,63,Other made up textile articles; sets; worn clothing etc,6309,Worn clothing and other worn articles,6309000000,Worn clothing and other worn articles,412.72,68.7156604841664
2022,January,Import,Israel,63,Other made up textile articles; sets; worn clothing etc,6307,Other made up articles (incl. dress patterns),6307900000,"Made up articles (incl. dress patterns), nes",2186.3,364.001132144582
2022,January,Import,Israel,63,Other made up textile articles; sets; worn clothing etc,6309,Worn clothing and other worn articles,6309000000,Worn clothing and other worn articles,16688.42,2775.81739282303
2022,January,Import,Japan,63,Other made up textile articles; sets; worn clothing etc,6304,"Other furnishing articles, nes (excl. of 94.04)",6304190000,Bedspreads (excl. knitted or crocheted),95.27,15.8622067564643
2022,January,Import,Japan,63,Other made up textile articles; sets; worn clothing etc,6305,"Sacks and bags, used for packing goods",6305390000,"Other sacks and bags, used for packing goods, man-made textile fibres, nes",425.67,70.8281335795937
2022,January,Import,Japan,63,Other made up textile articles; sets; worn clothing etc,6309,Worn clothing and other worn articles,6309000000,Worn clothing and other worn articles,36631.71,6096.66468937947
2022,January,Import,Jordan,63,Other made up textile articles; sets; worn clothing etc,6301,Blanketsand travelling rugs,6301900000,"Other blankets and travelling rugs, nes",407.28,67.6252781190848
